ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,novelty
5036,1984,1,1,0,28-11-2012,38,1,1,1,1,1,1,2,4,5,3,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
5547,1982,1,0,0,07-08-2013,9,1,1,1,0,1,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Novelty
7822,1976,1,0,1,04-06-2013,56,1,1,1,1,1,1,2,4,6,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
8541,1990,1,1,0,08-03-2014,98,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
10955,1964,1,0,0,07-01-2014,68,1,1,1,1,1,1,1,3,6,4,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
4368,1980,1,1,0,03-12-2013,72,1,1,1,1,1,1,1,3,0,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
9671,1968,1,1,1,26-01-2014,47,1,1,1,1,1,1,4,3,1,2,8,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
2256,1973,1,1,1,29-03-2014,33,1,0,1,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
4279,1963,1,1,1,31-03-2014,87,1,1,1,1,1,1,2,1,1,3,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
5371,1989,1,1,0,08-04-2014,0,1,1,1,1,0,1,2,3,1,2,7,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Novelty
9240,1971,1,0,1,07-02-2014,73,1,0,1,1,1,1,2,6,2,8,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
9460,1963,1,0,0,18-04-2013,74,1,1,1,1,1,1,1,3,2,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
9504,1949,1,0,0,06-11-2013,4,1,1,1,1,1,1,1,3,8,13,1,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
8692,1952,1,1,1,12-09-2012,50,1,1,1,1,1,1,6,4,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
448,1978,1,1,0,01-03-2013,57,1,1,1,1,1,1,2,6,2,11,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
8314,1982,1,0,0,05-04-2013,30,1,1,1,1,1,1,1,5,6,7,2,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8420,1970,1,0,0,03-08-2013,27,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
3174,1959,1,0,1,22-05-2013,61,1,1,1,1,1,1,1,5,10,4,6,0,1,1,1,1,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
7685,1978,1,1,0,09-09-2013,4,1,1,1,1,1,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
3179,1980,1,0,0,16-06-2013,75,1,1,1,1,1,1,0,6,6,7,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
9780,1971,1,0,1,25-06-2013,12,1,1,1,1,0,1,2,8,3,13,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
10681,1970,1,0,1,15-01-2014,13,1,1,1,1,1,1,5,6,3,12,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
10232,1963,1,0,1,05-11-2013,9,1,1,1,1,1,1,3,3,2,7,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
4184,1950,1,0,1,07-06-2014,48,1,1,1,1,1,1,2,3,2,5,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
9120,1962,1,0,1,05-12-2012,80,1,1,1,1,1,1,4,4,2,9,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
891,1951,1,1,1,07-09-2013,60,1,0,1,1,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
10381,1979,1,0,1,05-07-2013,43,1,0,1,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
3525,1970,1,1,1,07-12-2012,19,1,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6818,1974,1,0,1,12-09-2012,26,1,0,1,1,1,1,5,5,1,5,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
3526,1968,1,1,1,27-01-2014,58,1,0,1,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
8181,1978,1,1,0,13-09-2013,42,1,1,1,1,1,1,3,4,1,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
1029,1970,1,0,1,01-08-2013,27,1,1,1,0,1,1,1,5,1,5,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
7369,1981,1,1,0,02-10-2013,56,1,1,1,1,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
2574,1977,1,0,1,31-01-2013,27,1,1,1,0,0,1,3,6,4,8,5,0,1,0,1,1,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Novelty
8159,1968,1,1,1,01-04-2014,10,1,0,1,1,0,1,3,4,1,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
1160,1970,1,1,1,23-08-2013,48,1,1,1,1,1,1,4,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10242,1966,1,1,1,16-09-2013,39,1,0,1,0,0,1,2,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
5253,1956,1,1,1,09-07-2013,85,1,1,1,1,1,1,6,4,2,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
5966,1974,1,1,1,10-11-2012,64,1,0,1,0,0,1,5,3,1,6,6,0,1,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
5314,1951,1,0,1,18-03-2013,69,1,1,1,1,1,1,7,7,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
5081,1967,1,1,1,20-10-2013,54,1,0,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
5123,1951,1,0,0,15-04-2013,57,1,1,1,1,1,1,1,2,1,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
5756,1983,1,1,0,03-04-2014,64,1,0,1,0,0,1,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
8036,1971,1,1,1,18-04-2014,10,1,1,1,1,1,1,4,2,1,4,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
9058,1955,1,0,0,23-09-2012,65,1,1,1,1,0,1,1,5,11,5,3,1,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,False,True,False,Novelty
5057,1961,1,0,1,14-09-2013,74,1,1,1,1,1,1,2,4,4,10,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
254,1955,1,0,1,17-05-2014,4,1,1,1,1,1,1,3,7,1,7,7,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4179,1959,1,0,0,20-08-2013,94,1,1,1,1,1,1,1,1,1,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
3710,1984,1,1,0,12-10-2012,41,1,0,1,1,1,1,2,2,1,2,7,0,0,0,0,0,1,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Novelty
7627,1975,1,0,0,12-12-2012,25,1,1,1,1,1,1,0,5,11,5,2,0,0,1,1,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,Novelty
4501,1965,1,0,0,10-11-2013,94,1,1,1,1,1,1,1,3,7,9,1,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
6424,1977,1,1,0,30-01-2014,9,1,1,1,1,1,1,1,1,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
3075,1972,1,0,0,11-09-2013,47,1,1,1,1,1,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
4992,1975,1,1,0,19-09-2013,12,1,1,1,1,1,1,3,3,1,2,7,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
5252,1969,1,1,0,26-10-2012,80,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
7444,1969,1,1,1,19-10-2013,20,1,0,1,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
6919,1978,1,1,0,04-06-2013,39,1,1,1,1,1,1,3,2,1,3,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
3537,1981,1,1,0,17-08-2012,57,1,1,1,1,1,1,3,3,0,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
10277,1961,1,0,1,21-02-2013,27,1,0,1,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
2453,1960,1,0,1,31-08-2012,83,1,1,1,1,1,1,3,5,3,12,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
7972,1955,1,0,0,17-09-2013,79,1,1,1,1,1,1,1,3,4,9,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
895,1948,1,0,2,09-12-2012,69,1,1,1,0,1,1,3,5,2,10,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
1177,1966,1,1,1,26-01-2013,77,1,1,1,1,1,1,4,3,1,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
7141,1986,1,1,0,29-12-2012,15,1,1,1,1,1,1,4,5,1,2,10,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
7232,1973,1,0,1,11-02-2014,99,1,0,1,1,0,1,2,1,1,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
8477,1956,1,2,1,11-03-2013,61,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
2457,1975,1,0,1,26-10-2012,23,1,1,1,1,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,Good
988,1965,1,0,0,07-05-2014,84,1,0,1,1,1,1,1,6,4,7,3,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
7930,1969,1,0,0,19-08-2013,74,1,1,1,1,1,1,2,3,1,6,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
4587,1944,1,0,0,18-07-2013,90,1,1,1,1,0,1,1,3,1,7,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,Good
6682,1973,1,1,0,11-12-2012,41,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,Good
6222,1967,1,2,1,28-10-2013,28,1,0,1,1,0,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10299,1969,1,0,0,09-11-2012,73,1,1,1,1,1,1,3,6,3,13,5,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
3083,1974,1,1,1,26-07-2013,88,1,1,1,1,1,1,5,6,2,5,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8953,1965,1,2,1,06-05-2013,94,1,0,1,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Novelty
1503,1976,1,1,1,03-06-2013,31,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
8650,1978,1,1,1,18-03-2013,31,1,1,1,1,1,1,1,1,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
10862,1960,1,0,1,17-08-2012,6,1,1,1,1,1,1,5,1,2,9,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
2782,1961,1,0,1,11-07-2013,23,1,0,1,1,0,1,3,6,1,7,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
6941,1971,1,0,0,14-07-2013,92,1,1,1,1,1,1,1,2,1,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
10972,1949,1,0,0,10-03-2014,52,1,1,1,1,1,1,1,4,3,6,1,0,1,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
10708,1978,1,1,0,28-12-2013,50,1,1,1,0,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
6583,1955,1,0,0,03-06-2013,54,1,1,1,1,1,1,1,6,8,6,3,0,0,0,1,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
3641,1976,1,1,0,20-01-2013,93,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10156,1975,1,0,1,03-06-2013,56,1,1,1,1,1,1,1,8,4,7,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
4299,1960,1,0,1,21-09-2012,28,1,1,1,1,1,1,7,11,11,5,7,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
3469,1977,1,1,1,06-09-2012,94,1,1,1,1,1,1,3,3,0,3,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
5063,1977,1,1,0,18-12-2012,76,1,1,1,1,1,1,3,4,1,4,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
10727,1970,1,1,0,19-11-2013,43,1,1,1,1,1,1,2,7,3,13,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
9624,1958,1,0,0,13-06-2014,46,1,1,1,1,1,1,1,3,4,6,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
5156,1970,1,0,1,15-01-2014,13,1,1,1,1,1,1,5,6,3,12,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
4376,1960,1,0,0,15-02-2014,27,1,1,1,1,1,1,1,2,1,3,7,1,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
8923,1973,1,0,0,18-04-2013,12,1,1,1,1,1,1,1,6,7,7,3,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
8461,1962,1,2,1,10-03-2014,3,1,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
6945,1952,1,0,0,04-06-2013,72,1,1,1,1,1,1,1,9,11,11,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
944,1962,1,0,1,08-01-2013,6,1,1,1,1,1,1,1,4,2,7,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
1907,1950,1,0,1,28-09-2012,53,1,1,1,1,1,1,5,8,4,9,7,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,True,False,False,False,False,False,Good
701,1971,1,0,1,06-11-2013,58,1,1,1,1,1,1,2,6,2,8,2,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
3856,1960,1,0,1,05-10-2012,78,1,1,1,1,1,1,4,4,5,13,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4149,1948,1,0,0,13-05-2014,57,1,1,1,1,0,1,1,5,9,6,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
2131,1959,1,0,1,30-12-2012,37,1,1,1,1,1,1,4,9,4,6,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
2942,1964,1,0,1,07-05-2013,20,1,1,1,1,1,1,2,5,4,4,5,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
1173,1947,1,0,0,10-03-2013,73,1,1,1,0,1,1,1,4,2,6,2,0,1,1,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,Novelty
4381,1971,1,1,1,18-08-2013,56,1,1,1,1,1,1,7,3,1,6,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
4611,1970,1,0,0,21-01-2013,36,1,1,1,1,1,1,0,9,8,13,3,0,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
3376,1970,1,1,0,13-12-2013,9,1,1,1,1,1,1,1,3,1,6,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,Good
4679,1977,1,0,1,23-05-2014,42,1,0,1,1,1,1,3,7,6,12,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
10928,1958,1,0,1,16-09-2013,28,1,1,1,1,1,1,2,7,1,7,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4248,1960,1,0,0,17-02-2014,23,1,1,1,1,1,1,0,4,6,9,1,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
6728,1985,1,1,0,27-08-2012,38,1,0,1,1,1,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6661,1974,1,0,1,12-08-2012,63,1,1,1,1,1,1,5,9,6,12,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
4725,1950,1,0,1,13-04-2014,71,1,1,1,0,1,1,1,1,1,4,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
3277,1955,1,0,1,03-08-2012,9,1,1,1,1,0,1,2,7,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
5555,1975,1,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
2564,1953,1,0,1,04-01-2014,87,1,1,1,1,1,1,2,3,1,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
946,1958,1,0,0,22-09-2012,92,1,1,1,1,1,1,2,3,1,5,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
3867,1947,1,0,1,31-08-2013,36,1,1,1,0,1,1,1,9,3,13,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
6940,1966,1,1,2,21-10-2013,86,1,1,1,1,1,1,4,3,2,3,6,1,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
55,1963,1,0,1,07-12-2012,83,1,0,1,1,1,1,4,7,2,9,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
7093,1985,1,1,0,14-11-2013,74,1,1,1,0,1,1,1,0,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
5084,1975,1,0,1,25-12-2013,87,1,1,1,1,1,1,1,6,4,13,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
1777,1980,1,0,0,07-09-2012,29,1,1,1,1,1,1,1,2,0,3,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,Good
8162,1956,1,0,0,01-01-2013,88,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
10826,1959,1,0,0,28-12-2012,77,1,1,1,1,1,1,1,1,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8754,1974,1,0,1,16-05-2013,25,1,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
1987,1987,1,1,0,25-09-2013,34,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,Good
11007,1968,1,1,0,09-05-2013,43,1,0,1,0,0,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
7426,1971,1,1,1,07-11-2013,76,1,1,1,1,1,1,3,3,1,5,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
9153,1964,1,0,1,29-07-2013,81,1,1,1,1,1,1,3,7,8,10,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
10379,1962,1,0,2,08-11-2013,87,1,1,1,1,1,1,5,5,2,9,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
9204,1970,1,0,1,12-09-2012,33,1,1,1,1,1,1,4,4,3,6,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,Good
3197,1980,1,0,1,16-12-2013,38,1,1,1,1,1,1,2,6,4,8,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
2920,1975,1,0,1,01-12-2012,63,1,0,1,1,1,1,2,2,4,8,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
6961,1974,1,2,0,22-05-2014,26,1,1,1,0,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
4673,1963,1,0,1,30-10-2012,17,1,1,1,1,1,1,3,10,3,5,5,0,0,0,1,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
9937,1979,1,0,0,02-01-2014,75,1,1,1,1,1,1,1,2,2,12,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
8779,1985,1,1,0,16-06-2013,13,1,1,1,1,1,1,4,4,1,3,9,1,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
9596,1980,1,0,0,23-12-2013,19,1,1,1,1,1,1,1,3,3,13,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
2891,1963,1,0,1,18-10-2013,51,1,1,1,1,1,1,2,8,9,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
4910,1967,1,0,0,30-08-2012,81,1,1,1,1,1,1,1,11,5,13,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
75,1982,1,0,0,25-07-2013,32,1,1,1,1,1,1,1,8,1,5,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
10120,1955,1,0,1,24-10-2013,84,1,1,1,1,1,1,2,3,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6327,1967,1,0,0,19-12-2013,87,1,1,1,1,1,1,1,2,8,6,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
10142,1976,1,0,1,07-03-2013,99,1,1,1,1,1,1,2,5,2,11,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
9826,1972,1,0,0,12-09-2012,96,1,1,1,1,1,1,1,5,6,10,2,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
1501,1982,1,0,0,04-08-2012,21,1,1,1,1,1,1,15,0,28,1,0,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Novelty
10767,1989,1,0,0,16-05-2014,40,1,1,1,0,1,1,1,3,5,12,1,0,0,1,1,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Novelty
7279,1969,1,0,0,30-09-2013,3,1,1,1,1,1,1,1,4,6,4,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
7230,1960,1,0,1,04-10-2012,98,1,0,1,1,0,1,6,4,5,7,6,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,Novelty
143,1970,1,0,0,25-08-2013,73,1,0,1,1,1,1,1,5,3,4,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
450,1958,1,0,1,12-07-2013,90,1,1,1,1,1,1,3,1,4,4,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
