ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,novelty
1729,1961,1,0,1,02-10-2013,14,1,1,1,1,1,1,2,3,5,10,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
1517,1969,1,1,0,14-06-2013,92,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
2098,1969,1,2,0,08-01-2013,38,1,0,1,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
9543,1985,1,1,0,14-11-2013,74,1,1,1,0,1,1,1,0,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6878,1954,1,0,0,12-12-2012,14,1,1,1,1,1,1,3,4,1,6,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,NO
3310,1973,1,2,1,22-08-2012,94,1,1,1,1,1,1,7,4,1,4,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,NO
2724,1981,1,1,0,30-03-2014,33,1,0,1,0,0,1,1,0,1,2,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,NO
948,1971,1,1,0,15-05-2013,32,1,1,1,1,1,1,3,1,2,2,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
6720,1968,1,0,1,16-10-2013,11,1,1,1,1,1,1,3,7,3,4,7,0,1,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
6202,1960,1,0,1,05-10-2012,78,1,1,1,1,1,1,4,4,5,13,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
2066,1949,1,0,1,30-08-2012,56,1,0,1,1,1,1,1,2,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
9799,1968,1,1,1,08-05-2013,57,1,1,1,1,1,1,3,2,2,12,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,NO
8318,1979,1,0,0,03-01-2014,7,1,1,1,1,1,1,0,5,6,8,1,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
5642,1979,1,1,0,09-12-2013,0,1,1,1,0,1,1,2,3,1,6,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
2669,1993,1,0,0,04-05-2014,66,1,1,1,1,1,1,1,5,4,6,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
455,1946,1,0,0,18-04-2013,86,1,1,1,1,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
7683,1968,1,0,1,25-02-2014,80,1,1,1,0,1,1,3,5,3,12,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,NO
3428,1991,1,0,0,06-10-2013,56,1,0,1,1,1,1,1,4,9,10,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
7414,1971,1,1,1,15-09-2012,18,1,1,1,1,1,1,4,3,1,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6354,1984,1,1,0,31-08-2012,51,1,1,1,1,1,1,2,1,1,2,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
798,1987,1,1,0,24-12-2012,71,1,0,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
8213,1980,1,1,0,09-11-2012,71,1,1,1,1,1,1,4,2,2,3,7,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,False,False,True,False,False,NO
2488,1956,1,1,1,23-03-2013,80,1,1,1,0,1,1,4,2,1,3,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,NO
9999,1965,1,0,0,27-09-2012,2,1,1,1,1,1,1,1,9,4,9,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
7617,1974,1,1,1,15-08-2013,83,1,1,1,1,1,1,5,2,1,5,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
615,1960,1,0,0,11-03-2013,29,1,1,1,1,1,1,1,5,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
2552,1955,1,1,2,22-10-2013,11,1,0,1,0,0,1,9,6,3,6,7,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,YES
194,1965,1,1,1,09-06-2014,55,1,0,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
3645,1972,1,1,0,30-08-2012,19,1,1,1,1,1,1,3,2,0,4,8,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,NO
8890,1971,1,1,1,30-05-2014,1,1,1,1,1,1,1,3,5,1,5,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,NO
5049,1974,1,1,0,06-06-2013,19,1,0,1,1,1,1,1,3,0,2,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
9973,1963,1,0,2,17-10-2012,28,1,1,1,1,1,1,3,7,1,8,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
7301,1982,1,1,0,17-11-2012,76,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,NO
10882,1976,1,0,1,09-11-2012,50,1,1,1,1,1,1,4,4,3,6,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
7030,1955,1,0,1,30-03-2013,1,1,0,1,1,1,1,3,11,9,12,6,0,0,0,1,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,YES
7422,1987,1,1,0,22-08-2012,90,1,1,1,1,1,1,3,5,1,7,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
3523,1962,1,0,1,23-01-2013,83,1,1,1,0,1,1,2,5,4,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
7106,1943,1,0,0,31-03-2014,73,1,0,1,1,0,1,1,3,5,10,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
6504,1975,1,1,0,20-11-2013,24,1,1,1,1,1,1,3,2,1,3,5,1,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,NO
5067,1994,1,0,0,14-02-2014,11,1,1,1,1,1,1,1,2,7,11,5,0,1,1,1,1,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,YES
4216,1981,1,0,0,22-02-2013,33,1,1,1,1,1,1,1,7,9,9,3,0,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
8581,1971,1,1,1,05-03-2013,4,1,0,1,1,0,1,9,10,2,8,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,YES
5929,1973,1,1,0,06-05-2014,14,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
3129,1983,1,1,0,22-05-2014,30,1,1,1,1,1,1,1,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6528,1982,1,1,0,05-06-2014,75,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
1361,1974,1,0,0,04-06-2013,26,1,1,1,1,1,1,1,3,4,8,1,0,1,1,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,YES
6932,1941,1,0,0,13-04-2013,77,1,1,1,1,0,1,0,7,10,5,2,0,0,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,YES
7284,1953,1,1,2,04-12-2013,8,1,0,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
1340,1986,1,0,0,24-04-2014,42,1,1,1,1,1,1,1,6,7,13,1,0,1,1,1,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,YES
8746,1989,1,1,0,05-04-2014,28,1,0,1,0,1,1,2,2,5,10,6,0,1,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,YES
5987,1989,1,1,0,04-05-2014,52,1,1,1,1,1,1,2,1,0,4,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,NO
3767,1968,1,0,1,25-04-2013,1,1,0,1,1,1,1,2,5,5,12,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
3725,1961,1,0,0,09-05-2013,1,1,1,1,1,1,1,1,2,4,9,4,0,1,1,1,1,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,YES
4324,1989,1,1,0,29-10-2012,42,1,0,1,1,1,1,5,8,1,7,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
238,1967,1,1,1,23-01-2013,76,1,1,1,1,1,1,15,9,6,9,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,NO
6694,1964,1,0,1,25-11-2013,27,1,1,1,1,1,1,1,8,3,13,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
498,1970,1,1,0,02-02-2014,28,1,0,1,1,1,1,2,1,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
9347,1956,1,0,1,21-06-2013,49,1,0,1,1,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
9699,1966,1,0,1,21-12-2013,12,1,1,1,1,1,1,3,6,2,12,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
10664,1949,1,0,1,07-09-2013,14,1,1,1,1,0,1,2,9,1,5,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,NO
5455,1971,1,1,0,22-08-2013,89,1,0,1,1,1,1,3,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
456,1986,1,1,0,07-02-2013,96,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,NO
5012,1989,1,1,0,04-07-2013,56,1,1,1,1,0,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
7495,1948,1,0,1,20-12-2013,72,1,1,1,1,0,1,2,2,1,5,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
5029,1946,1,0,0,06-08-2013,14,1,1,1,1,1,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
10642,1989,1,1,0,30-12-2012,13,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
2106,1974,1,0,0,17-03-2014,99,0,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,NO
10364,1959,1,0,0,13-07-2013,72,0,0,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
5954,1972,1,1,0,09-10-2013,92,1,1,1,1,1,1,2,5,0,4,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,NO
1137,1964,1,0,0,29-12-2013,87,1,1,1,1,1,1,1,4,5,7,1,1,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,YES
2541,1976,1,1,0,09-06-2013,7,1,1,1,1,0,1,2,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
1142,1953,1,0,1,22-12-2013,91,1,1,1,1,1,1,2,3,2,9,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
2276,1955,1,0,1,02-05-2013,71,1,1,1,1,1,1,5,4,7,11,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
2807,1969,1,0,1,16-02-2013,24,1,1,1,1,1,1,3,8,9,7,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6471,1971,1,1,0,17-10-2013,17,1,1,1,1,1,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,NO
6131,1980,1,1,1,01-12-2013,87,1,1,1,1,1,1,2,4,2,8,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,NO
6233,1976,1,0,1,07-09-2012,21,1,1,1,1,1,1,3,9,5,10,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
4148,1972,1,1,2,20-08-2012,90,1,1,1,1,1,1,7,5,1,6,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
4947,1966,1,0,0,15-09-2012,44,1,1,1,1,1,1,1,7,7,9,4,0,1,0,1,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,NO
3225,1984,1,1,0,01-04-2013,71,1,1,1,1,1,1,4,4,1,5,6,1,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,NO
7540,1952,1,0,1,25-05-2014,52,1,1,1,1,1,1,2,2,1,8,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
10648,1982,1,0,0,25-09-2012,78,1,1,1,1,1,1,1,5,7,6,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,NO
1992,1964,1,0,1,01-01-2014,2,1,0,1,1,1,1,4,2,2,8,7,0,0,0,1,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,YES
7851,1949,1,0,0,22-09-2013,60,1,0,1,1,1,1,1,3,7,11,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,NO
8594,1958,1,0,1,28-01-2014,25,1,0,1,1,1,1,2,3,1,3,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,NO
7059,1963,1,0,0,26-06-2014,47,1,1,1,1,1,1,1,3,7,8,1,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
2815,1975,1,1,0,24-02-2014,46,1,1,1,1,1,1,2,4,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
2416,1969,1,0,0,03-03-2014,83,1,1,1,1,1,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,NO
7999,1955,1,0,0,23-04-2013,17,1,1,1,1,1,1,1,5,6,5,2,0,1,1,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
9213,1970,1,1,0,31-10-2012,13,1,1,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,NO
9697,1951,1,0,2,06-03-2014,86,1,1,1,1,1,1,3,7,2,8,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
3916,1971,1,1,0,15-08-2012,92,1,1,1,1,1,1,3,7,3,12,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
2021,1975,1,0,1,27-03-2013,47,1,1,1,1,1,1,4,6,10,13,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
1581,1980,1,1,0,10-10-2013,18,1,0,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
564,1981,1,1,0,04-08-2012,81,1,1,1,1,1,1,7,8,6,9,6,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,False,True,False,False,YES
6619,1978,1,1,1,02-01-2013,91,1,1,1,1,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
9081,1988,1,1,0,18-05-2014,58,1,1,1,1,1,1,1,1,1,2,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
178,1956,1,0,1,18-02-2013,40,1,0,1,1,1,1,4,8,3,11,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
916,1972,1,1,1,09-05-2014,67,1,1,1,1,0,1,2,1,0,3,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,NO
5512,1977,1,0,1,23-05-2014,19,1,0,1,0,1,1,1,7,1,8,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,NO
8970,1972,1,0,1,23-10-2012,93,1,1,1,1,0,1,4,6,2,7,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
10581,1977,1,1,0,31-10-2012,41,1,1,1,1,0,1,7,7,3,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
5300,1973,1,1,0,30-12-2013,60,1,1,1,0,1,1,1,2,1,2,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,NO
5154,1972,1,1,0,11-08-2013,54,1,1,1,1,1,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,NO
8346,1974,1,1,0,19-08-2012,26,1,1,1,1,1,1,2,6,2,2,9,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
1676,1975,1,0,1,30-10-2013,30,1,1,1,0,1,1,4,4,2,5,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
9286,1960,1,0,0,10-10-2012,93,1,1,1,1,1,1,1,5,9,4,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
2426,1964,1,0,0,14-09-2012,35,1,1,1,1,1,1,1,5,10,13,3,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,NO
5172,1976,1,0,1,14-11-2013,4,1,0,1,1,1,1,2,3,5,7,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
5562,1974,1,0,1,26-06-2013,92,1,1,1,1,1,1,2,7,2,10,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
3436,1969,1,1,0,26-01-2014,24,1,0,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
3921,1952,1,0,0,28-10-2012,96,1,1,1,1,1,1,1,4,1,4,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,False,True,False,NO
3403,1958,1,0,1,24-09-2012,11,1,1,1,1,1,1,2,2,5,12,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
22,1976,1,1,0,03-12-2012,99,1,1,1,1,1,1,2,6,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
10965,1955,1,0,0,22-02-2013,72,1,1,1,1,1,1,1,3,5,13,6,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
9426,1964,1,0,1,12-01-2013,77,1,0,1,1,0,1,4,2,6,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,NO
6605,1944,1,0,0,27-11-2013,85,1,1,1,1,0,1,1,9,4,6,7,0,1,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,NO
3136,1962,1,0,1,13-04-2013,88,1,1,1,1,1,1,3,5,3,11,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,NO
8737,1978,1,0,1,05-04-2014,22,1,1,1,1,0,1,1,2,0,3,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
11088,1971,1,0,1,21-04-2013,83,1,0,1,1,1,1,1,4,9,4,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
716,1949,1,0,1,22-05-2014,63,1,0,1,1,1,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,YES
466,1944,1,0,0,03-04-2013,9,1,1,1,1,1,1,1,4,3,13,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
9135,1950,1,1,1,06-08-2012,92,1,1,1,1,0,1,2,1,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
10623,1961,1,0,1,15-11-2013,2,1,0,1,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,YES
8151,1990,1,0,0,29-12-2012,6,1,1,1,1,1,1,1,4,1,3,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,NO
5140,1985,1,1,0,24-08-2012,66,1,0,1,1,1,1,2,4,3,12,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
10160,1956,1,0,1,21-06-2013,49,1,0,1,1,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
4945,1953,1,0,0,07-11-2012,29,1,1,1,1,1,1,2,10,4,12,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,NO
10584,1976,1,0,1,02-12-2013,77,1,1,1,1,1,1,1,5,10,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6071,1989,1,0,0,19-07-2013,77,1,1,1,1,1,1,1,3,7,11,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
3386,1992,1,0,0,21-06-2013,71,1,1,1,1,1,1,1,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
8939,1959,1,0,1,16-12-2012,49,1,1,1,1,1,1,6,5,2,12,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
9925,1981,1,1,0,25-05-2013,97,1,1,1,0,1,1,3,4,2,3,7,1,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
4320,1979,1,0,1,28-03-2013,6,1,1,1,1,1,1,1,6,4,12,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
5389,1964,1,0,2,20-10-2013,93,1,1,1,1,1,1,3,6,2,5,7,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
6036,1959,1,0,0,17-03-2014,78,1,1,1,1,1,1,1,5,6,7,1,0,0,1,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,NO
182,1946,1,0,1,11-05-2013,62,1,0,1,0,1,1,4,6,2,5,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
203,1975,1,0,0,14-04-2013,47,1,1,1,1,1,1,1,5,7,9,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,NO
11025,1961,1,1,1,03-02-2013,9,1,0,1,1,1,1,4,3,1,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
10203,1990,1,1,0,30-06-2013,77,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
4607,1959,1,0,0,23-08-2013,24,1,1,1,1,1,1,1,4,5,7,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,NO
3711,1944,1,0,0,01-03-2014,19,1,1,1,1,1,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,YES
3696,1965,1,1,1,27-01-2014,67,1,1,1,1,0,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,NO
2532,1987,1,0,0,01-03-2014,95,1,1,1,1,1,1,1,2,4,6,5,1,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,NO
9214,1991,1,0,0,16-08-2013,48,1,1,1,1,1,1,1,5,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
4943,1953,1,0,0,30-09-2012,73,1,1,1,0,1,1,1,2,4,9,6,0,1,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,YES
35,1987,1,1,0,08-09-2012,35,1,1,1,1,1,1,3,2,2,3,6,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
2258,1986,1,1,0,04-12-2012,76,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,NO
4322,1958,1,0,0,27-11-2013,20,1,1,1,1,1,1,1,4,5,10,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,NO
713,1977,1,0,0,08-06-2014,72,1,1,1,1,1,1,1,4,4,6,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,NO
4702,1964,1,0,0,12-08-2012,20,1,1,1,1,1,1,1,4,8,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,NO
3281,1960,1,1,1,03-11-2013,69,1,1,1,1,1,1,6,4,1,8,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,NO
